Customer ID,Churn Status
ADF0913,1.0
ADF0914,0.0
ADF0915,1.0
ADF0916,1.0
ADF0917,1.0
ADF0918,1.0
ADF0919,1.0
ADF0920,1.0
ADF0921,1.0
ADF0922,1.0
ADF0923,1.0
ADF0924,1.0
ADF0925,0.0
ADF0926,0.0
ADF0927,1.0
ADF0928,1.0
ADF0929,1.0
ADF0930,1.0
ADF0931,1.0
ADF0932,1.0
ADF0933,1.0
ADF0934,1.0
ADF0935,1.0
ADF0936,1.0
ADF0937,1.0
ADF0938,1.0
ADF0939,1.0
ADF0940,1.0
ADF0941,1.0
ADF0942,1.0
ADF0943,1.0
ADF0944,1.0
ADF0945,1.0
ADF0946,1.0
ADF0947,1.0
ADF0948,1.0
ADF0949,0.0
ADF0950,1.0
ADF0951,1.0
ADF0952,1.0
ADF0953,1.0
ADF0954,1.0
ADF0955,1.0
ADF0956,0.0
ADF0957,0.0
ADF0958,1.0
ADF0959,1.0
ADF0960,1.0
ADF0961,1.0
ADF0962,1.0
ADF0963,1.0
ADF0964,0.0
ADF0965,0.0
ADF0966,0.0
ADF0967,1.0
ADF0968,1.0
ADF0969,1.0
ADF0970,1.0
ADF0971,1.0
ADF0972,1.0
ADF0973,1.0
ADF0974,0.0
ADF0975,1.0
ADF0976,0.0
ADF0977,0.0
ADF0978,0.0
ADF0979,1.0
ADF0980,1.0
ADF0981,0.0
ADF0982,1.0
ADF0983,1.0
ADF0984,1.0
ADF0985,1.0
ADF0986,1.0
ADF0987,1.0
ADF0988,1.0
ADF0989,1.0
ADF0990,1.0
ADF0991,1.0
ADF0992,1.0
ADF0993,1.0
ADF0994,1.0
ADF0995,0.0
ADF0996,1.0
ADF0997,1.0
ADF0998,0.0
ADF0999,1.0
ADF1000,1.0
ADF1001,1.0
ADF1002,1.0
ADF1003,1.0
ADF1004,1.0
ADF1005,1.0
ADF1006,1.0
ADF1007,1.0
ADF1008,0.0
ADF1009,1.0
ADF1010,1.0
ADF1011,1.0
ADF1012,1.0
ADF1013,1.0
ADF1014,1.0
ADF1015,1.0
ADF1016,0.0
ADF1017,1.0
ADF1018,1.0
ADF1019,1.0
ADF1020,1.0
ADF1021,1.0
ADF1022,1.0
ADF1023,1.0
ADF1024,1.0
ADF1025,1.0
ADF1026,1.0
ADF1856,0.0
ADF1857,0.0
ADF1858,1.0
ADF1859,0.0
ADF1860,0.0
ADF1861,1.0
ADF1862,0.0
ADF1863,1.0
ADF1864,1.0
ADF1865,1.0
ADF1866,1.0
ADF1867,1.0
ADF1868,1.0
ADF1869,1.0
ADF1870,1.0
ADF1871,1.0
ADF1872,1.0
ADF1873,0.0
ADF1874,1.0
ADF1875,0.0
ADF1876,0.0
ADF1877,1.0
ADF1878,1.0
ADF1930,1.0
ADF1931,0.0
ADF1932,0.0
ADF1933,1.0
ADF1934,1.0
ADF1935,1.0
ADF1936,1.0
ADF1937,0.0
ADF1938,1.0
ADF1939,1.0
ADF1940,1.0
ADF1941,1.0
ADF1942,1.0
ADF1943,0.0
ADF1944,1.0
ADF1945,1.0
ADF1946,0.0
ADF1947,0.0
ADF1948,1.0
ADF1949,0.0
ADF1950,1.0
ADF1951,1.0
ADF1952,1.0
ADF1953,1.0
