Customer ID,Churn Status
ADF0913,0.0
ADF0914,0.0
ADF0915,0.0
ADF0916,0.0
ADF0917,0.0
ADF0918,0.0
ADF0919,0.0
ADF0920,0.0
ADF0921,0.0
ADF0922,0.0
ADF0923,0.0
ADF0924,0.0
ADF0925,0.0
ADF0926,0.0
ADF0927,0.0
ADF0928,0.0
ADF0929,0.0
ADF0930,0.0
ADF0931,0.0
ADF0932,0.0
ADF0933,0.0
ADF0934,0.0
ADF0935,0.0
ADF0936,0.0
ADF0937,0.0
ADF0938,0.0
ADF0939,0.0
ADF0940,0.0
ADF0941,0.0
ADF0942,0.0
ADF0943,0.0
ADF0944,0.0
ADF0945,0.0
ADF0946,0.0
ADF0947,0.0
ADF0948,0.0
ADF0949,0.0
ADF0950,0.0
ADF0951,0.0
ADF0952,0.0
ADF0953,0.0
ADF0954,0.0
ADF0955,0.0
ADF0956,0.0
ADF0957,0.0
ADF0958,0.0
ADF0959,0.0
ADF0960,0.0
ADF0961,0.0
ADF0962,0.0
ADF0963,0.0
ADF0964,0.0
ADF0965,0.0
ADF0966,0.0
ADF0967,0.0
ADF0968,0.0
ADF0969,0.0
ADF0970,0.0
ADF0971,0.0
ADF0972,0.0
ADF0973,0.0
ADF0974,0.0
ADF0975,0.0
ADF0976,0.0
ADF0977,0.0
ADF0978,0.0
ADF0979,0.0
ADF0980,0.0
ADF0981,0.0
ADF0982,0.0
ADF0983,0.0
ADF0984,0.0
ADF0985,0.0
ADF0986,0.0
ADF0987,0.0
ADF0988,0.0
ADF0989,0.0
ADF0990,0.0
ADF0991,0.0
ADF0992,0.0
ADF0993,0.0
ADF0994,0.0
ADF0995,0.0
ADF0996,0.0
ADF0997,0.0
ADF0998,0.0
ADF0999,0.0
ADF1000,0.0
ADF1001,0.0
ADF1002,0.0
ADF1003,0.0
ADF1004,0.0
ADF1005,0.0
ADF1006,0.0
ADF1007,0.0
ADF1008,0.0
ADF1009,0.0
ADF1010,0.0
ADF1011,0.0
ADF1012,0.0
ADF1013,0.0
ADF1014,0.0
ADF1015,0.0
ADF1016,0.0
ADF1017,0.0
ADF1018,0.0
ADF1019,0.0
ADF1020,0.0
ADF1021,0.0
ADF1022,0.0
ADF1023,0.0
ADF1024,0.0
ADF1025,0.0
ADF1026,0.0
ADF1856,1.0
ADF1857,0.0
ADF1858,1.0
ADF1859,1.0
ADF1860,1.0
ADF1861,1.0
ADF1862,1.0
ADF1863,1.0
ADF1864,1.0
ADF1865,0.0
ADF1866,0.0
ADF1867,0.0
ADF1868,0.0
ADF1869,0.0
ADF1870,0.0
ADF1871,0.0
ADF1872,0.0
ADF1873,0.0
ADF1874,0.0
ADF1875,0.0
ADF1876,0.0
ADF1877,0.0
ADF1878,0.0
ADF1930,1.0
ADF1931,1.0
ADF1932,0.0
ADF1933,0.0
ADF1934,0.0
ADF1935,0.0
ADF1936,0.0
ADF1937,0.0
ADF1938,0.0
ADF1939,0.0
ADF1940,0.0
ADF1941,0.0
ADF1942,0.0
ADF1943,0.0
ADF1944,0.0
ADF1945,0.0
ADF1946,0.0
ADF1947,0.0
ADF1948,0.0
ADF1949,0.0
ADF1950,0.0
ADF1951,0.0
ADF1952,0.0
ADF1953,0.0
